Due Date,Date Completed,Task Name,Task Type,Assignees,Plantings Assigned,Location Assigned,Method,Sub-method,Input,Description,Manufacturer,OMRI,Application Rate Amount,Application Rate Amount Unit,Application Rate Area,Comments,Name Of Pest Identified,Number Of Minutes,Lines Of Drip,360 Pipe #Lines,360 Pipe Minutes,360 Pipe Heads Per Line,180 Pipe #Lines,180 Pipe Minutes,180 Pipe Heads Per Line,Total Inches,Total Gallons,Completed,Total Labor Hours
30/09/2020,30/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Mustard Generic Variety 30/09/2020 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
11/06/2020,11/06/2020,Direct Sow,Direct Sow,Nimrod Wald,Mizuna Generic Variety 11/06/2020 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,13ג,,,,,,,,,,0.0,0.0,Yes,
11/06/2020,11/06/2020,Direct Sow,Direct Sow,Nimrod Wald,Mustard Red Giant 11/06/2020 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
04/06/2020,04/06/2020,Transplant,Transplant,Nimrod Wald,Parsley בורג'ו - נטע 20/04/2020 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
09/12/2020,10/12/2020,Transplant,Transplant,Nimrod Wald,Beets Chioggia Guardsmark 09/12/2020 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
30/09/2020,30/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Kale Red Russian 30/09/2020 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/09/2020,30/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Tatsoi Generic Variety 30/09/2020 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2020,19/02/2020,Transplant,Transplant,Nimrod Wald,Cilantro Santirini - נטע 08/01/2020 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/08/2020,30/08/2020,Transplant,Transplant,Nimrod Wald,Beets Chioggia Guardsmark 27/08/2020 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/04/2020,30/04/2020,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 30/04/2020 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/04/2020,30/04/2020,Transplant,Transplant,Nimrod Wald,Lettuce Iceberg 30/04/2020 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/08/2020,30/08/2020,Transplant,Transplant,Nimrod Wald,Beets Generic Variety 27/08/2020 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/04/2020,01/04/2020,Transplant,Transplant,Nimrod Wald,Basil Genovese 19/02/2020 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
24/09/2020,26/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Parsley Root Hilmar 24/09/2020 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/07/2020,30/07/2020,Transplant,Transplant,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 28/06/2020 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/07/2020,01/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 01/07/2020 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/07/2020,01/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Arugula Wild Rocket 01/07/2020 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/04/2020,13/04/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 13/04/2020 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2020,07/10/2020,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 07/10/2020 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
02/09/2020,05/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes AZ-506 sisi 02/09/2020 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,0,,,"10g seeds , 115ג",,,,,,,,,,0.0,0.0,Yes,
02/09/2020,05/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Arugula Wild Rocket 02/09/2020 ,"Ramim,Ra.2,Block C6m,Beds 202",,,,,,,0,,,27g,,,,,,,,,,0.0,0.0,Yes,0.00
23/11/2020,24/11/2020,Transplant,Transplant,Nimrod Wald,Dill אמליה 14/10/2020 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2020,07/10/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes Generic Variety 07/10/2020 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,0,,,17ג,,,,,,,,,,0.0,0.0,Yes,
02/09/2020,05/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 02/09/2020 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,0,,,"199g seeds , 3 זנים , להתעלם מההערה על משקל הזרעים. לא שקלתי...",,,,,,,,,,0.0,0.0,Yes,
30/11/2020,07/12/2020,Transplant from Purchased,Transplant,Nimrod Wald,Chives Common 30/11/2020 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2020,07/10/2020,Direct Sow,Direct Sow,Nimrod Wald,Turnips Generic Variety 07/10/2020 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,0,,,11 ג' זרעים לפת מתוקה לבנה,,,,,,,,,,0.0,0.0,Yes,
17/02/2020,17/02/2020,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 17/02/2020 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,0,,,"צפוף מאוד, שני זנים - ירוק + בולדסטאר",,,,,,,,,,0.0,0.0,Yes,
28/05/2020,28/05/2020,Transplant,Transplant,Nimrod Wald,Onions: Scallions Generic Variety 28/05/2020 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2020,19/02/2020,Direct Sow,Direct Sow,Nimrod Wald,Tatsoi Generic Variety 19/02/2020 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2020,23/09/2020,Transplant,Transplant,Nimrod Wald,Cress Watercress 23/09/2020 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2020,10/04/2020,Direct Sow,Direct Sow,Nimrod Wald,Mustard Red Giant 10/04/2020 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/01/2020,06/01/2020,Transplant,Transplant,Nimrod Wald,Dill אמליה 02/12/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/08/2020,25/08/2020,Transplant,Transplant,Nimrod Wald,Lettuce Samba - אדומה 13/07/2020 ,"Ramim,Ra.2,Block C1,Beds 211",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/01/2020,06/01/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes French Breakfast 06/01/2020 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/12/2020,03/12/2020,Direct Sow,Direct Sow,Nimrod Wald,Arugula Arugula 02/12/2020 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,40 Grams seed's,,,,,,,,,,0.0,0.0,Yes,0.00
05/11/2020,08/11/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Kohlrabi קרף - נטע 05/11/2020 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/03/2020,25/03/2020,Transplant,Transplant,Nimrod Wald,Parsley Generic Variety 25/03/2020 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/03/2020,25/03/2020,Transplant,Transplant,Nimrod Wald,Parsley Green Perle - מסולסלת 30/01/2020 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/09/2020,20/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Parsley בורג'ו - נטע 01/09/2020 ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,0,,,140ג,,,,,,,,,,0.0,0.0,Yes,
13/02/2020,13/02/2020,Thin,Thin,Nimrod Wald,   ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,0.00
02/11/2020,08/11/2020,Transplant,Transplant,Nimrod Wald,Lettuce 936 רומית 02/11/2020 ,"Ramim,Ra.2,Block C2,Beds 220",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/11/2020,08/11/2020,Transplant,Transplant,Nimrod Wald,Kohlrabi Generic Variety 02/11/2020 ,"Ramim,Ra.2,Block C2,Beds 220",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
20/08/2020,20/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Cilantro רימיני 77 20/08/2020 ,"Ramim,Ra.2,Block C2,Beds 220",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/05/2020,06/05/2020,Transplant,Transplant,Nimrod Wald,Parsley בורג'ו - נטע 26/03/2020 ,"Ramim,Ra.2,Block C2,Beds 220",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/06/2020,16/06/2020,Transplant,Transplant,Nimrod Wald,Parsley בורג'ו - נטע 04/05/2020 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/06/2020,16/06/2020,Transplant,Transplant,Nimrod Wald,Parsley Green Perle - מסולסלת 04/05/2020 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/02/2020,10/02/2020,Transplant,Transplant,Nimrod Wald,Lettuce hyd. ערבית - נהורה נטע 24/12/2019 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/07/2020,30/07/2020,Transplant,Transplant,Nimrod Wald,Chard Generic Variety 30/07/2020 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/01/2020,06/01/2020,Direct Sow,Direct Sow,Nimrod Wald,Carrots colori Mix - Franchi 06/01/2020 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2020,21/10/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes AZ-506 sisi 23/09/2020 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/08/2020,13/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes AB 708 13/08/2020 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
23/11/2020,24/11/2020,Transplant,Transplant,Nimrod Wald,Beets Bull's Blood 23/11/2020 ,"Ramim,Ra.1,Block L2,Beds 126",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/01/2020,06/01/2020,Transplant,Transplant,Nimrod Wald,Beets Generic Variety 06/01/2020 ,"Ramim,Ra.3,Block R6m,Beds 304",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/09/2020,30/09/2020,Transplant,Transplant,Nimrod Wald,Kohlrabi Generic Variety 30/09/2020 ,"Ramim,Ra.3,Block R1,Beds 307",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/04/2020,13/04/2020,Transplant,Transplant,Nimrod Wald,Lettuce Iceberg 13/04/2020 ,"Ramim,Ra.3,Block R1,Beds 307",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2020,23/11/2020,Transplant,Transplant,Nimrod Wald,Parsley בורג'ו - נטע 05/10/2020 ,"Ramim,Ra.3,Block R1,Beds 309",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/09/2020,30/09/2020,Transplant,Transplant,Nimrod Wald,Onions: Scallions Summer Time 30/09/2020 ,"Ramim,Ra.3,Block R1,Beds 311",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/01/2020,27/01/2020,Direct Sow,Direct Sow,Nimrod Wald,Carrots Purple Haze 27/01/2020 ,"Ramim,Ra.3,Block R1,Beds 311",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/12/2020,30/12/2020,Transplant,Transplant,Nimrod Wald,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 ,"Ramim,Ra.3,Block R1,Beds 312",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/04/2020,01/04/2020,Transplant,Transplant,Nimrod Wald,Lettuce Iceberg 01/04/2020 ,"Ramim,Ra.3,Block R1,Beds 312",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/01/2020,06/01/2020,Transplant,Transplant,Nimrod Wald,Kohlrabi Generic Variety 06/01/2020 ,"Ramim,Ra.3,Block R1,Beds 312",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/08/2020,30/08/2020,Transplant,Transplant,Nimrod Wald,Celery Gigante Dorato 27/08/2020 ,"Ramim,Ra.3,Block R1,Beds 314",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2020,19/02/2020,Transplant,Transplant,Nimrod Wald,Celery Gigante Dorato 02/12/2019 ,"Ramim,Ra.3,Block R1,Beds 314",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
31/08/2020,31/08/2020,Transplant from Purchased,Transplant,Nimrod Wald,Lettuce 936 רומית 31/08/2020 ,"Ramim,Ra.3,Block R1,Beds 315",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/06/2020,30/06/2020,Transplant,Transplant,Nimrod Wald,Peppers Padron 29/06/2020 ,"Ramim,Ra.3,Block R1,Beds 315",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/10/2020,31/10/2020,Direct Sow,Direct Sow,Nimrod Wald,Arugula Arugula 29/10/2020 ,"Ramim,Ra.3,Block R1,Beds 316",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/07/2020,13/07/2020,Transplant,Transplant,Nimrod Wald,Chard Fordhook Giant 01/06/2020 ,"Ramim,Ra.3,Block R2,Beds 318",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/04/2020,13/04/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Peppers Macabi 13/04/2020 ,"Ramim,Ra.3,Block R2,Beds 318",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/02/2020,10/02/2020,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 24/12/2019 ,"Ramim,Ra.3,Block R2,Beds 319",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/11/2020,30/11/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 02/11/2020 ,"Ramim,Ra.3,Block R2,Beds 320",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
28/06/2020,28/06/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 28/06/2020 ,"Ramim,Ra.3,Block R2,Beds 323",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/01/2020,01/02/2020,Transplant,Transplant,Nimrod Wald,Kohlrabi Generic Variety 28/11/2019 ,"Ramim,Ra.3,Block R2,Beds 323",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
24/09/2020,26/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Arugula Arugula 24/09/2020 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/09/2020,05/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Carrots Nantes Half Long 02/09/2020 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,0,,,5g seeds,,,,,,,,,,0.0,0.0,Yes,0.00
31/08/2020,31/08/2020,Transplant,Transplant,Nimrod Wald,Lettuce Iceberg 31/08/2020 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2020,10/04/2020,Transplant,Transplant,Nimrod Wald,Tomatoes Bull's Heart - מורשת יעל 12/02/2020 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/08/2020,13/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Carrots Nantes Half Long 13/08/2020 ,"Ramim,Ra.3,Block R3,Beds 332",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/08/2020,13/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Parsley Root Hilmar 13/08/2020 ,"Ramim,Ra.3,Block R3,Beds 332",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/05/2020,18/06/2020,Transplant,Transplant,Nimrod Wald,Lemon Verbena Generic Variety 21/04/2020 ,"Home,HH,Block B,Beds 9",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/05/2020,01/06/2020,Transplant,Transplant,Nimrod Wald,Thyme Generic Variety 25/05/2020 ,"Home,HH,Block B,Beds 9",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/04/2020,01/06/2020,1st potting up,Potting up,Nimrod Wald,Lemon Verbena Generic Variety 21/04/2020 ,"Home,HH,Block B,Beds 9",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/12/2020,23/12/2020,Transplant,Transplant,Nimrod Wald,Peas Generic Variety 30/11/2020 ,"Home,HH,Block B,Beds 12",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/07/2020,12/07/2020,Transplant,Transplant,Nimrod Wald,Spinach Aurora Mountain Red 12/07/2020 ,"Ramim,Ra.3,Block R2,Beds 322",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2020,19/02/2020,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 08/01/2020 ,"Ramim,Ra.3,Block R2,Beds 322",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
09/02/2020,09/02/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Ricciolina  Da Taglio 09/02/2020 ,"Home,HH,Block B,Beds 11",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2020,01/01/2020,Transplant,Transplant,Nimrod Wald,Onions: Scallions Generic Variety 18/11/2019 ,"Ramim,Ra.3,Block R6m,Beds 303",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
30/07/2020,30/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Parsley בורג'ו - נטע 30/07/2020 ,"Ramim,Ra.1,Block L6m,Beds 102",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/07/2020,30/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Dill Dukat 30/07/2020 ,"Ramim,Ra.1,Block L6m,Beds 102",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
09/12/2020,10/12/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes French Breakfast 09/12/2020 ,"Ramim,Ra.2,Block C1,Beds 213",,,,,,,,,,10 grams of seeds,,,,,,,,,,0.0,0.0,Yes,
11/11/2020,16/11/2020,Direct Sow,Direct Sow,Nimrod Wald,Radishes AZ-506 sisi 11/11/2020 ,"Ramim,Ra.2,Block C1,Beds 213",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/08/2020,25/08/2020,Transplant,Transplant,Nimrod Wald,Onions: Scallions אלדורדו 20/07/2020 ,"Ramim,Ra.2,Block C1,Beds 213",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
16/07/2020,16/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Amaranth (Vegetable) Generic Variety 16/07/2020 ,"Ramim,Ra.2,Block C1,Beds 213",,,,,,,0,,, זן ירוק - זרעים מקוריים ערוב שני זנים,,,,,,,,,,0.0,0.0,Yes,
18/03/2020,18/03/2020,Transplant,Transplant,Nimrod Wald,Summer Squash kingu F1 - ירוק נטע 26/02/2020 ,"Ramim,Ra.2,Block C1,Beds 213",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/03/2020,25/03/2020,Transplant,Transplant,Nimrod Wald,Lettuce hyd. ערבית - נהורה נטע 25/03/2020 ,"Home,HH,Block A,Beds 1-3",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/02/2020,27/02/2020,"Black Plastic Tarp, Row Cover & Mulch",Row Cover & Mulch,Nimrod Wald,   ,"Home,HH,Block A,Beds 1-3",Black Plastic Tarp,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
14/09/2020,16/09/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,New Zealand Spinach Tetragonia Specialty 14/09/2020 ,"Home,HH,Block C,Beds 16-17",,,,נזרע כבר שני מגשי 128 - להשלים מגש נוסף 280,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2020,07/10/2020,Transplant,Transplant,Nimrod Wald,Lettuce: Salad Mix Salanova® Home Garden Mix 07/10/2020 ,"Ramim,Ra.3,Block R3,Beds 336",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/08/2020,25/08/2020,Transplant,Transplant,Nimrod Wald,Basil Generic Variety 19/08/2020 ,"Ramim,Ra.3,Block R3,Beds 336",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/01/2020,15/01/2020,Transplant,Transplant,Nimrod Wald,Fennel Generic Variety 18/11/2019 ,"Ramim,Ra.3,Block R3,Beds 336",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2020,01/01/2020,Transplant,Transplant,Nimrod Wald,Lettuce Salanova - רם שחר 01/01/2020 ,"Ramim,Ra.3,Block R3,Beds 336",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/04/2020,05/04/2020,Transplant,Transplant,Nimrod Wald,Peppers Romance 06/04/2020 ,"Ramim,Ra.3,Block R3,Beds 329-330",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/12/2020,02/01/2021,Transplant,Transplant,Nimrod Wald,Lettuce ערבית צהובת עלים 30/12/2020 ,"Ramim,Ra.3",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
21/12/2020,30/12/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 21/12/2020 ,"Ramim,Ra.3",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
24/03/2020,02/04/2020,1st potting up,Potting up,Nimrod Wald,Tomatoes Marmande - מורשת יעל 12/02/2020 ,"Ramim,Ra.3,Block R3,Beds 331-332",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/06/2020,08/06/2020,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 08/06/2020 ,"zvika,Zvika,Block zB,Beds 525",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/05/2020,25/05/2020,Direct Sow,Direct Sow,Nimrod Wald,Turmeric Elad 25/05/2020 ,"Home,HH,Block B,Beds 12,Block C,Beds 13",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
22/01/2020,22/01/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 22/01/2020 ,"Home,HH,Block B,Beds 12,Block C,Beds 13",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/04/2020,02/04/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 02/04/2020 ,"Home,HH,Block C,Beds 13-14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
16/07/2020,16/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 16/07/2020 ,"Ramim,Ra.1,Block L1,Beds 119-120",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/05/2020,28/05/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 28/05/2020 ,"Ramim,Ra.1,Block L1,Beds 119-120",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/07/2020,30/07/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 30/07/2020 ,"Ramim,Ra.1,Block L2,Beds 121-122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/08/2020,13/08/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 13/08/2020 ,"Ramim,Ra.1,Block L2,Beds 130-131",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
17/09/2020,17/09/2020,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 17/09/2020 ,"Ramim,Ra.3,Block R2,Beds 323,Block R3,Beds 332",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/04/2020,27/04/2020,Transplant,Transplant,Nimrod Wald,Cucumbers Facus - פאקוס 26/03/2020 ,"Ramim,Ra.3,Block R2,Beds 318-319",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/04/2020,13/04/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Cucumbers Facus - פאקוס 13/04/2020 ,"zvika,Zvika,Block zA,Beds 504-505",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/02/2020,26/02/2020,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Eggplant בלאדי - יעל 26/02/2020 ,"Ramim,Ra.3,Block R2,Beds 325-326",,,,,,,0,,,"ארוך 25% , לבן איטלקי 25% , נזרעו שלושה זנים - בלאדי יעל 50%, ",,,,,,,,,,0.0,0.0,Yes,
08/06/2020,08/06/2020,Transplant,Transplant,Nimrod Wald,Jicama Generic Variety 26/03/2020 ,"zvika,Zvika,Block zB,Beds 519",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/06/2020,25/06/2020,יריעות שבילים,Weed,Nimrod Wald,   ,"Home,HH",Plastic or Synthetic mulch,,,יריעות מסביב + כיסוח הר,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
