Due Date,Date Completed,Task Name,Task Type,Assignees,Plantings Assigned,Location Assigned,Method,Sub-method,Input,Description,Manufacturer,OMRI,Application Rate Amount,Application Rate Amount Unit,Application Rate Area,Comments,Name Of Pest Identified,Number Of Minutes,Lines Of Drip,360 Pipe #Lines,360 Pipe Minutes,360 Pipe Heads Per Line,180 Pipe #Lines,180 Pipe Minutes,180 Pipe Heads Per Line,Total Inches,Total Gallons,Completed,Total Labor Hours
25/10/2019,24/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 25/10/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,0,,,שלושה זנים לפי שתי שורות לזן - 25-30 גרם זרעים לזן,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 01/08/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 01/08/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,19/06/2019,Transplant,Transplant,Garden Admin,Beets Chioggia Guardsmark 22/05/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
22/05/2019,22/05/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Beets Chioggia Guardsmark 22/05/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/05/2019,02/05/2019,Direct Sow,Direct Sow,Garden Admin,Radishes French Breakfast 01/05/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,לזרוע שני זנים - 4 שורות כל אחד לקבלת קטיף מדורג,,,0,,,לזרוע שני זנים - 4 שורות כל אחד לקבלת קטיף מדורג,,,,,,,,,,0.0,0.0,Yes,
13/01/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 13/01/2019 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/11/2019,04/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Spinach Generic Variety 04/11/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/09/2019,23/09/2019,Transplant from Purchased,Transplant,Garden Admin,Spinach Generic Variety 19/09/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/08/2019,21/08/2019,Transplant,Transplant,Garden Admin,Beets Generic Variety 25/07/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/08/2019,20/08/2019,Transplant,Transplant,Garden Admin,Beets Generic Variety 04/07/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/07/2019,31/07/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Beets Generic Variety 25/07/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/07/2019,08/07/2019,Transplant,Transplant,Garden Admin,Beets Generic Variety 12/06/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
04/07/2019,07/07/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Beets Generic Variety 04/07/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Beets Generic Variety 12/06/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 13/03/2019 ,"Ramim,Ra.1,Block L2,Beds 127",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Nero Tondo 13/11/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Turnips lodigiana לבן שטוח 20/10/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,לזרוע לפט בצד הרחוק של הערוגה,,,,,,,,,,0.0,0.0,Yes,
08/08/2019,08/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Nero Tondo 08/08/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/08/2019,08/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Daikon Long 08/08/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/07/2019,10/07/2019,Direct Sow,Direct Sow,Garden Admin,Beets MIX עלי ביבי 10/07/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/06/2019,26/06/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 29/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Dill Generic Variety 29/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 01/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/05/2019,04/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Dill Generic Variety 01/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,30/03/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 17/01/2019 ,"Ramim,Ra.2,Block C6m,Beds 203",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Direct Sow,Direct Sow,Garden Admin,Corn Vanila 12/06/2019 ,"Ramim,Ra.3,Block R2,Beds 327",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
03/04/2019,03/04/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 17/01/2019 ,"Ramim,Ra.3,Block R2,Beds 327",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/02/2019,28/03/2019,Transplant,Transplant,Garden Admin,Broccoli Generic Variety 18/12/2018 ,"Ramim,Ra.3,Block R2,Beds 327",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
17/01/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 17/01/2019 ,"Ramim,Ra.3,Block R2,Beds 327",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Melons Hustan - הוסטאן 28/03/2019 ,"Ramim,Ra.3,Block R2,Beds 325",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
28/03/2019,31/03/2019,1st potting up,Potting up,Garden Admin,Melons Hustan - הוסטאן 28/03/2019 ,"Ramim,Ra.3,Block R2,Beds 325",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Transplant,Transplant,Nimrod Wald,Fennel Generic Variety 26/08/2019 ,"Ramim,Ra.2,Block C2,Beds 227",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
05/06/2019,05/06/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 08/05/2019 ,"Ramim,Ra.2,Block C2,Beds 227",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/05/2019,08/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce Generic Variety 08/05/2019 ,"Ramim,Ra.2,Block C2,Beds 227",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Transplant,Transplant,Nimrod Wald,Kohlrabi קרף - נטע 23/09/2019 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2019,09/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Kohlrabi קרף - נטע 23/09/2019 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,31/03/2019,Transplant,Transplant,Garden Admin,Winter Squash Mini Red Kabocha 11/03/2019 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/03/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Winter Squash Mini Red Kabocha 11/03/2019 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
30/01/2019,28/03/2019,Transplant,Transplant,Garden Admin,Cabbage Generic Variety 03/12/2018 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/11/2019,28/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Cress Watercress 28/11/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/10/2019,31/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Arugula Arugula 30/10/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/10/2019,05/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 02/10/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/10/2019,05/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Cress Garden Broadleaf 02/10/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/08/2019,08/08/2019,Transplant,Transplant,Nimrod Wald,Lettuce Generic Variety 07/08/2019 ,"Home,HH,Block C,Beds 14",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
24/06/2019,24/06/2019,Direct Sow,Direct Sow,Garden Admin,Lettuce: Salad Mix Generic Variety 24/06/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/05/2019,07/05/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes French Breakfast 06/05/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/04/2019,30/04/2019,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 29/04/2019 ,"Home,HH,Block C,Beds 14",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/10/2019,09/10/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 26/08/2019 ,"Ramim,Ra.1,Block L1,Beds 114",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 26/08/2019 ,"Ramim,Ra.1,Block L1,Beds 114",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,19/06/2019,Direct Sow,Direct Sow,Garden Admin,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 19/06/2019 ","Ramim,Ra.1,Block L1,Beds 114",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/11/2019,07/11/2019,Transplant,Transplant,Nimrod Wald,Cilantro Santirini - נטע 09/10/2019 ,"Ramim,Ra.1,Block L2,Beds 130",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
09/10/2019,09/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Cilantro Santirini - נטע 09/10/2019 ,"Ramim,Ra.1,Block L2,Beds 130",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,31/07/2019,Direct Sow,Direct Sow,Nimrod Wald,Beans: Bush & Pole California Black Eyed 19/06/2019 ,"Ramim,Ra.1,Block L2,Beds 130",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/10/2019,31/10/2019,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 31/10/2019 ,"Ramim,Ra.1,Block L1,Beds 120",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
12/08/2019,12/08/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 15/07/2019 ,"Ramim,Ra.1,Block L1,Beds 120",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
12/08/2019,20/08/2019,Transplant,Transplant,Nimrod Wald,Parsley Generic Variety 12/08/2019 ,"Ramim,Ra.1,Block L1,Beds 120",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
15/07/2019,21/07/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 15/07/2019 ,"Ramim,Ra.1,Block L1,Beds 120",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/01/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 13/01/2019 ,"Ramim,Ra.1,Block L1,Beds 120",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/02/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Mix - מעורב צבעוני 06/02/2019 ,"Ramim,Ra.3,Block R1,Beds 308",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/09/2019,11/09/2019,Transplant,Transplant,Nimrod Wald,Fennel Generic Variety 01/08/2019 ,"Ramim,Ra.1,Block L2,Beds 125",,,,,,,0,,,קורס,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Fennel Generic Variety 01/08/2019 ,"Ramim,Ra.1,Block L2,Beds 125",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 19/02/2019 ,"Ramim,Ra.1,Block L2,Beds 125",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
17/10/2019,17/10/2019,Transplant,Transplant,Nimrod Wald,Lettuce: Salad Mix Salanova® Foundation Collection 17/10/2019 ,"Home,HH,Block B,Beds 10",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 01/08/2019 ,"Home,HH,Block B,Beds 10",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce Generic Variety 01/08/2019 ,"Home,HH,Block B,Beds 10",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2019,10/04/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 10/04/2019 ,"Home,HH,Block B,Beds 10",,,,הוספת קו המטרה,,,0,,,הוספת קו המטרה,,,,,,,,,,0.0,0.0,Yes,
06/05/2019,07/05/2019,Direct Sow,Direct Sow,Garden Admin,Corn Vanila 06/05/2019 ,"Ramim,Ra.3,Block R2,Beds 324",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
12/12/2019,12/12/2019,Direct Sow,Direct Sow,Nimrod Wald,Peas Taccola gigante 12/12/2019 ,"Ramim,Ra.3,Block R1,Beds 313",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
30/05/2019,01/06/2019,Transplant,Transplant,Garden Admin,Cucumbers Facus - פאקוס 08/05/2019 ,"Ramim,Ra.3,Block R1,Beds 313",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/05/2019,08/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cucumbers Facus - פאקוס 08/05/2019 ,"Ramim,Ra.3,Block R1,Beds 313",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/10/2019,28/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Cress Garden Broadleaf 28/10/2019 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
24/10/2019,24/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Parsley Root Generic Variety 24/10/2019 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,19/06/2019,Transplant,Transplant,Nimrod Wald,Eggplant Generic Variety 11/03/2019 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/05/2019,16/06/2019,1st potting up,Potting up,Nimrod Wald,Eggplant Generic Variety 11/03/2019 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,28/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 26/12/2018 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/03/2019,16/06/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Eggplant Generic Variety 11/03/2019 ,"Ramim,Ra.2,Block C1,Beds 214",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/08/2019,28/08/2019,Transplant,Transplant,Nimrod Wald,New Zealand Spinach Generic Variety 01/08/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,New Zealand Spinach Generic Variety 01/08/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
03/07/2019,07/07/2019,Transplant,Transplant,Nimrod Wald,New Zealand Spinach Generic Variety 29/05/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Greenhouse Sow,Greenhouse Sow,Yaniv Bocian,New Zealand Spinach Generic Variety 29/05/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,28/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 01/01/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,28/03/2019,Transplant,Transplant,Garden Admin,Celery Generic Variety 31/01/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/01/2019,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celery Generic Variety 31/01/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2019,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celeriac Generic Variety 01/01/2019 ,"Ramim,Ra.2,Block C2,Beds 222",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2019,27/11/2019,Transplant,Transplant,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 19/10/2019 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/10/2019,20/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 19/10/2019 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
28/08/2019,28/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 28/08/2019 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/02/2019,28/03/2019,Transplant,Transplant,Garden Admin,Celery Generic Variety 18/11/2018 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 18/11/2018 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/10/2019,31/10/2019,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 31/10/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,28/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Sorrel Red Veined 26/08/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,28/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Tatsoi Generic Variety 26/08/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,19/06/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 22/05/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
22/05/2019,22/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 22/05/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/05/2019,21/05/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 20/05/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
16/05/2019,30/05/2019,Transplant,Transplant,Nimrod Wald,Cilantro Coriander Leisure 16/05/2019 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/10/2019,10/10/2019,Transplant,Transplant,Nimrod Wald,Chard Generic Variety 26/08/2019 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,27/08/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Chard Generic Variety 26/08/2019 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Transplant,Transplant,Garden Admin,Chard Fordhook Giant 01/08/2019 ,"Home,HH,Block A,Beds 5",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chard Fordhook Giant 01/08/2019 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Transplant,Transplant,Garden Admin,Kale Lacinato (Dinosaur) 15/04/2019 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
15/04/2019,15/04/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kale Lacinato (Dinosaur) 15/04/2019 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/03/2019,28/03/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 20/03/2019 ,"Home,HH,Block B,Beds 8",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/11/2019,28/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 28/11/2019 ,"Home,HH,Block C,Beds 16",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/10/2019,28/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 27/10/2019 ,"Home,HH,Block C,Beds 16",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/03/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 28/03/2019 ","Home,HH,Block C,Beds 16",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 01/01/2019 ","Home,HH,Block C,Beds 16",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
29/04/2019,26/05/2019,Transplant,Transplant,Nimrod Wald,Amaranth (Vegetable) Generic Variety 20/02/2019 ,"Home,HH,Block C,Beds 18",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/02/2019,26/05/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Amaranth (Vegetable) Generic Variety 20/02/2019 ,"Home,HH,Block C,Beds 18",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
16/10/2019,16/10/2019,Direct Sow,Direct Sow,Nimrod Wald,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 16/10/2019 ","Ramim,Ra.1,Block L6m,Beds 104",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/05/2019,15/05/2019,,Direct Sow,Nimrod Wald,Radishes French Breakfast 15/05/2019 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/05/2019,04/05/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 18/02/2019 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/04/2019,30/04/2019,Transplant,Transplant,Garden Admin,Chives Generic Variety 20/03/2019 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/03/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chives Generic Variety 20/03/2019 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/02/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 18/02/2019 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2019,04/12/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes French Breakfast 04/12/2019 ,"Ramim,Ra.1,Block L6m,Beds 107",,,,,,,0,,,חצי נטע חצי פרנצ׳ איטלקי,,,,,,,,,,0.0,0.0,Yes,
12/08/2019,12/08/2019,Direct Sow,Direct Sow,Garden Admin,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 12/08/2019 ","Ramim,Ra.1,Block L6m,Beds 107",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 19/02/2019 ,"Ramim,Ra.1,Block L6m,Beds 107",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
